xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size,period_space_section_title,is_section_title
/html/body/document/type/sequence/filename/description/text/center[45]/div/p[1]/u[17],Section,1246,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[45]/div/p[1]/u[19],6.1(b)(i),1247,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[45]/div/p[1],"shall also apply to any material amendment to any Acquisition Proposal and require a new Determination Notice, provided that for such subsequent Determination Notice the required four business days shall be deemed to be two business days; and",1248,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2],"(ii) other than in connection with an Acquisition Proposal, the Board of Directors may make a Company Adverse Change Recommendation in response to an Intervening Event if: (A) the Board of Directors determines in good faith, after consultation with the Company’s outside legal counsel and financial advisors, that such action is required by the fiduciary duties of the Board of Directors to the Company’s stockholders under applicable Legal Requirements; (B) the Company shall have given Parent a Determination Notice at least four business days prior to making any such Company Adverse Change Recommendation and, if desired by Parent, during such four business day period shall have negotiated in good faith with respect to any revisions to the terms of this Agreement or another proposal to the extent proposed by Parent so that a Company Adverse Change Recommendation would no longer be necessary; and (C) (1) the Company shall have specified in reasonable detail the facts and circumstances that render a Company Adverse Change Recommendation necessary, (2) the Company shall have given Parent the four business day period after the Determination Notice to propose revisions to the terms of this Agreement or make another proposal so that a Company Adverse",1249,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[45]/div/p[4],41,1250,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[46]/div/p[1],"Change Recommendation would no longer be necessary, and (3) after giving effect to the proposals made by Parent during such period, if any, after consultation with outside legal counsel and financial advisors, the Board of Directors shall have determined, in good faith, that making the Company Adverse Change Recommendation is required by the fiduciary duties of the Board of Directors to the Company’s stockholders under applicable Legal Requirements.",1251,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[46]/div/p[2]/b,"6.2 Filings, Consents and Approvals",1252,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[46]/div/p[2],.,1253,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[46]/div/p[3],"(a) The Parties agree to use their reasonable best efforts to take or cause to be taken promptly any and all steps necessary to avoid or eliminate each and every impediment under the Antitrust Laws, that may be asserted by any Governmental Body or any other party, so as to enable the Closing to occur as promptly as practicable, but in no case later than the End Date, including providing as promptly as reasonably practicable all information required by any Governmental Body pursuant to its evaluation of the Transactions under the HSR Act or other applicable Antitrust Laws (including any Request for Additional Information pursuant to the HSR Act);",1254,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[46]/div/p[3]/u[1],provided,1255,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[46]/div/p[3],",",1256,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[46]/div/p[3]/u[2],however,1257,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[46]/div/p[3],", that, notwithstanding anything to the contrary contained in this Agreement, (x) neither Parent nor Purchaser shall be obligated to take any of the following actions if such actions, individually or in the aggregate, would materially impair the anticipated benefits of the Transactions, taken as a whole, to Parent (and, without Parent’s prior written consent, no Acquired Corporation shall take any of the following actions in furtherance of this",1258,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[46]/div/p[3]/u[3],Section,1259,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[46]/div/p[3]/u[5],6.2(a),1260,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[46]/div/p[3],"): (i) proposing, negotiating, committing to or effecting, by consent decree, hold separate order or otherwise, the sale, divestiture, license, hold separate or other disposition of any asset, interest or business; (ii) terminating, relinquishing, modifying, transferring, assigning, restructuring, or waiving existing agreements, collaborations, relationships, ventures, contractual rights, obligations or other arrangements; and (iii) any other behavioral undertakings and commitments whatsoever including but not limited to creating or consenting to create any relationships, ventures, contractual rights, obligations, or other arrangements and, in each case, to enter, or offer to enter, into agreements and stipulate to the entry of an order or decree or file appropriate applications with any Governmental Body in connection with any of the foregoing and (y) Parent will not be required to take any actions described in subclauses (x)(i) through (x)(iii) above with respect to its business, assets or operations. The Parties shall defend through litigation on the merits any claim asserted in court by any party under Antitrust Laws in order to avoid entry of, or to have vacated or terminated, any decree, order or judgment (whether temporary, preliminary or permanent) that could restrain, delay, or prevent the Closing by the End Date.",1261,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[46]/div/p[4],"(b) Subject to the terms and conditions of this Agreement, each of the Parties shall (and shall cause their respective Affiliates, if applicable, to): (i) promptly, but in no event later than five business days after the date hereof, unless otherwise mutually agreed to by the Parties, make an appropriate filing of all notification and report forms as required by the HSR Act with respect to the Transactions and (ii) cooperate with each other in determining whether, and promptly preparing and making, but in no event later than five business days after the date hereof, any other filings, notifications or other consents are required to be made with, or obtained from, any other Governmental Bodies in connection with the Transactions. Each Party agrees not to withdraw their filing under the HSR Act without the prior written consent of the other Party, and each Party agrees not to extend any waiting period under the HSR Act or enter into any agreement with any Governmental Authority to delay, or otherwise not to consummate as soon as practicable, any of the Transactions contemplated by this Agreement except with the prior written consent of the other Party.",1262,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[46]/div/p[6],42,1263,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[47]/div/p[1],(c) Without limiting the generality of anything contained in this,1264,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[47]/div/p[1]/u[1],Section,1265,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[47]/div/p[1]/u[3],6.2,1266,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[47]/div/p[1],", during the",1267,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[47]/div/p[1]/font,Pre-Closing,1268,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[47]/div/p[1],"Period, each Party shall (i) give the other Parties prompt notice of the making or commencement of any request, inquiry, investigation, action or Legal Proceeding brought by a Governmental Body or brought by a third party before any Governmental Body, in each case, with respect to the Transactions under the Antitrust Laws, (ii) keep the other Parties reasonably informed as to the status of any such request, inquiry, investigation, action or Legal Proceeding, (iii) promptly inform the other Parties of, and give the other party reasonable advance notice of, and the opportunity to participate in, any communication to or from the FTC, DOJ, or any other Governmental Body in connection with any such request, inquiry, investigation, action or Legal Proceeding, (iv) promptly furnish to the other Party, subject to an appropriate confidentiality agreement to limit disclosure to counsel and outside consultants, with copies of documents provided to or received from any Governmental Body in connection with any such request, inquiry, investigation, action or Legal Proceeding (other than highly sensitive or valuation information (which can be redacted)), (v) subject to an appropriate confidentiality agreement to limit disclosure to counsel and outside consultants, consult and cooperate with the other Parties and consider in good faith the views of the other Parties in connection with any analysis, appearance, presentation, memorandum, brief, argument, opinion or proposal made or submitted in connection with any such request, inquiry, investigation, action or Legal Proceeding, and (vi) except as may be prohibited by any Governmental Body or by any Legal Requirement, in connection with any such request, inquiry, investigation, action or Legal Proceeding in respect of the Transactions, permit authorized Representatives of the other Party to be present at each meeting or conference relating to such request, inquiry, investigation, action or Legal Proceeding and to have access to and be consulted in connection with any argument, opinion or proposal made or submitted to any Governmental Body in connection with such request, inquiry, investigation, action or Legal Proceeding.",1269,,,,,,,,,,,,,,,
/html/body/document/type/sequence/filename/description/text/center[47]/div/p[2]/b,6.3 Employee Benefits,1270,,,,,,,,,,,,,,,
