,xpaths,text,all_nodes_ordering
2615,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1],") adopt, enter into, establish, terminate, or materially amend or
modify any Company Plan (or plan or arrangement that would be a Company Plan if in effect on the date of this Agreement), except for routine amendments or renewals of Company Plans that would not result in a material increase in benefits or costs to
the Company and its Subsidiaries, or any CBA, (",2615
2616,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1]/u[5],ii,2616
2617,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1],") accelerate or increase payments or benefits payable under any Company Plan, (",2617
2618,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1]/u[6],iii,2618
2619,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1],") grant any additional equity-based compensation awards pursuant to the Omnibus Plan or
otherwise, (",2619
2620,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1]/u[7],iv,2620
2621,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1],") grant any loan to, or increase compensation, bonus, severance or other benefits payable to any Employee, officer, director, consultant or other similar agent of the Company or its Subsidiaries, other than promotion or
annual merit salary increases (and increases in bonus or other compensation to the extent related to base salary and tied to such promotion or annual merit salary increases), in the ordinary course of business that do not, in the aggregate, exceed
the aggregate amounts budgeted for such items for fiscal year 2021, (",2621
2622,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1]/u[8],v,2622
2623,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1],") hire (other than to fill an open position) or terminate (other than a termination “for cause”) any Employee who has a position that is at or above grade level
28 (“Vice President Level”), (",2623
2624,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1]/u[9],vi,2624
2625,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1],") grant any severance, change of control, retention, termination or similar compensation or benefits payable to any Employee, officer, director or consultant of the Company or its Subsidiaries,
(",2625
2626,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1]/u[10],vii,2626
2627,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1],") materially increase the funding or contribution rate with respect to any Company Plan, or (",2627
2628,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1]/u[11],viii,2628
2629,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[1],") enter into any employment or other similar agreement (or amend any existing agreement) with respect to any Vice President
Level Employee;",2629
2630,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[2],"(j) change the Company’s methods, principles, policies, practices or procedures of financial accounting, except as
required by GAAP or SEC rule or other applicable Law;",2630
2631,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[3],"(k) make, change or revoke any material Tax election, change any annual Tax
accounting period, adopt or change any material method of Tax accounting, amend any material Tax Returns or file any claims for material Tax refunds, enter into any material closing agreement, settle any material Tax claim, audit or assessment or
surrender any right to claim a material Tax refund, except, in each of the foregoing cases, to the extent any such action is required by Law or is undertaken in the ordinary course of business, or request any ruling or written determination from a
Taxing Authority with respect to a material amount of Taxes;",2631
2632,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[4],"(l) adopt or publicly propose a plan of complete or partial liquidation or
resolutions providing for or authorizing such a liquidation or a dissolution, in each case, of the Company or any Subsidiary of the Company;",2632
2633,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[5],"(m) settle, or offer or propose to settle, any Proceeding involving or against the Company or any of its Subsidiaries in excess of
$5 million (excluding, for the avoidance of doubt, amounts paid by insurance and other amounts not paid",2633
2634,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[5]/font/font,out-of-pocket,2634
2635,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[5],"by the Company) or which would reasonably be
expected to (",2635
2636,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[5]/u[1],i,2636
2637,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[5],) prevent or materially delay or impair the consummation of the Merger or the other transactions contemplated by this Agreement or (,2637
2638,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[5]/u[2],ii,2638
2639,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[5],") involve any criminal liability or any admission of material wrongdoing or
any material wrongful conduct by the Company or any of its Subsidiaries;",2639
2640,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[7],61,2640
2641,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[1],"(n) declare, set aside, establish a record date for or pay any dividends on, or make any
other distributions in respect of, any Company Securities or any Company Subsidiary Securities, other than distributions by any direct or indirect wholly-owned Subsidiary of the Company to the Company or any other wholly-owned Subsidiary of the
Company;",2641
2642,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[2],"(o) other than in the ordinary course of business consistent with past practice, make any loans, advances, or capital
contributions to or investments in any Person, including guarantees of the obligations of such Person, in excess of $5 million in the aggregate, other than the Company or any direct or indirect wholly owned Subsidiary of the Company;",2642
2643,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[3],(p) enter into any new line of business outside its existing lines of business as of the date of this Agreement; or,2643
2644,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[4],"(q) agree, resolve, authorize or commit to do any of the foregoing.",2644
2645,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[5],(r) Parent and Merger Sub acknowledge and agree that: (,2645
2646,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[5]/u[1],i,2646
2647,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[5],") nothing contained in this Agreement shall give Parent or Merger Sub,
directly or indirectly, the right to control or direct the Company’s operations prior to the Closing, (",2647
2648,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[5]/u[2],ii,2648
2649,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[5],") prior to the Closing, the Company shall exercise, consistent with the terms and conditions of this Agreement, complete
control and supervision over its and its Subsidiaries’ operations and (",2649
2650,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[5]/u[3],iii,2650
