,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,top_via_line_group,size
425,/html/body/document/type/sequence/filename/description/text/center[60]/div/p[2]/u,Decline in United Common Stock Price,ssst,348,"[0.6817963339232265, 0.2763873684210526, 0.15121192982456141, 0.0003277184243298158]",2,425,0.6817963339232265,0.2763873684210526,0.15121192982456141,0.0003277184243298158,0.6817963339232265,2
426,/html/body/document/type/sequence/filename/description/text/center[60]/div/p[2],.,ssst,348,"[0.6817963339232265, 0.2763873684210526, 0.15121192982456141, 0.0003277184243298158]",2,426,0.6817963339232265,0.2763873684210526,0.15121192982456141,0.0003277184243298158,0.6817963339232265,2
427,/html/body/document/type/sequence/filename/description/text/center[60]/div/p[12],57,n,349,"[0.6907102750649975, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,427,0.6907102750649975,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.6907102750649975,1
428,/html/body/document/type/sequence/filename/description/text/center[61]/div/p[10]/b[1],9.02,ssn,350,"[0.699318345677394, 0.23658456140350875, 0.01637059649122807, 0.0003277184243298158]",1,428,0.699318345677394,0.23658456140350875,0.01637059649122807,0.0003277184243298158,0.699318345677394,1
429,/html/body/document/type/sequence/filename/description/text/center[61]/div/p[10]/b[2]/i,Effect of Termination and Abandonment.,sst,351,"[0.699318345677394, 0.2552961403508772, 0.15896350877192983, 0.0003277184243298158]",1,429,0.699318345677394,0.2552961403508772,0.15896350877192983,0.0003277184243298158,0.699318345677394,1
430,/html/body/document/type/sequence/filename/description/text/center[61]/div/p[11]/b[1],9.03,ssn,352,"[0.7008476983242664, 0.23658456140350875, 0.01871164912280702, 0.0003277184243298158]",1,430,0.7008476983242664,0.23658456140350875,0.01871164912280702,0.0003277184243298158,0.7008476983242664,1
431,/html/body/document/type/sequence/filename/description/text/center[61]/div/p[11]/b[2]/i,Fees and Expenses,sst,353,"[0.7008476983242664, 0.2552961403508772, 0.07614035087719298, 0.0003277184243298158]",2,431,0.7008476983242664,0.2552961403508772,0.07614035087719298,0.0003277184243298158,0.7008476983242664,2
432,/html/body/document/type/sequence/filename/description/text/center[61]/div/p[11]/b[3],.,sst,353,"[0.7008476983242664, 0.2552961403508772, 0.07614035087719298, 0.0003277184243298158]",2,432,0.7008476983242664,0.2552961403508772,0.07614035087719298,0.0003277184243298158,0.7008476983242664,2
433,/html/body/document/type/sequence/filename/description/text/center[61]/div/p[13],58,n,354,"[0.7014485154355378, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,433,0.7014485154355378,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.7014485154355378,1
434,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[3]/b,ARTICLE X,sn,355,"[0.7086692447182714, 0.47430385964912286, 0.051392561403508764, 0.0003277184243298158]",1,434,0.7086692447182714,0.47430385964912286,0.051392561403508764,0.0003277184243298158,0.7086692447182714,1
435,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[4]/b,Miscellaneous,st,356,"[0.709357453409364, 0.47193543859649123, 0.05612392982456141, 0.0003277184243298158]",1,435,0.709357453409364,0.47193543859649123,0.05612392982456141,0.0003277184243298158,0.709357453409364,1
436,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[5]/b[1],10.01,ssn,357,"[0.709870878940814, 0.23658456140350875, 0.02339361403508772, 0.0003277184243298158]",1,436,0.709870878940814,0.23658456140350875,0.02339361403508772,0.0003277184243298158,0.709870878940814,1
437,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[5]/b[2]/i,Survival.,sst,358,"[0.709870878940814, 0.2599782456140351, 0.03456687719298246, 0.0003277184243298158]",1,437,0.709870878940814,0.2599782456140351,0.03456687719298246,0.0003277184243298158,0.709870878940814,1
438,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[6]/b[1],10.02,ssn,359,"[0.711061589215879, 0.23658456140350875, 0.02339361403508772, 0.0003277184243298158]",1,438,0.711061589215879,0.23658456140350875,0.02339361403508772,0.0003277184243298158,0.711061589215879,1
439,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[6]/b[2]/i,Waiver; Amendment.,sst,360,"[0.711061589215879, 0.2599782456140351, 0.0834098245614035, 0.0003277184243298158]",2,439,0.711061589215879,0.2599782456140351,0.0834098245614035,0.0003277184243298158,0.711061589215879,2
440,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[6],,sst,360,"[0.711061589215879, 0.2599782456140351, 0.0834098245614035, 0.0003277184243298158]",2,440,0.711061589215879,0.2599782456140351,0.0834098245614035,0.0003277184243298158,0.711061589215879,2
441,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[7]/b[1],10.03,ssn,361,"[0.712252299490944, 0.23658456140350875, 0.02339361403508772, 0.0003277184243298158]",1,441,0.712252299490944,0.23658456140350875,0.02339361403508772,0.0003277184243298158,0.712252299490944,1
442,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[7]/b[2]/i,Assignment,sst,362,"[0.712252299490944, 0.2599782456140351, 0.04523024561403509, 0.0003277184243298158]",1,442,0.712252299490944,0.2599782456140351,0.04523024561403509,0.0003277184243298158,0.712252299490944,1
443,/html/body/document/type/sequence/filename/description/text/center[62]/div/p[9],59,n,363,"[0.7131917589740229, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,443,0.7131917589740229,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.7131917589740229,1
444,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[1]/b[1],10.04,ssn,364,"[0.714120294509624, 0.23658456140350875, 0.021052631578947368, 0.0003277184243298158]",1,444,0.714120294509624,0.23658456140350875,0.021052631578947368,0.0003277184243298158,0.714120294509624,1
445,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[1]/b[2]/i,Counterparts.,sst,365,"[0.714120294509624, 0.2599782456140351, 0.053289473684210525, 0.0003277184243298158]",1,445,0.714120294509624,0.2599782456140351,0.053289473684210525,0.0003277184243298158,0.714120294509624,1
446,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[2]/b[1],10.05,ssn,366,"[0.7173428590155339, 0.23658456140350875, 0.021052631578947368, 0.0003277184243298158]",1,446,0.7173428590155339,0.23658456140350875,0.021052631578947368,0.0003277184243298158,0.7173428590155339,1
447,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[2]/b[2]/i,Governing Law.,sst,367,"[0.7173428590155339, 0.2599782456140351, 0.06202301754385965, 0.0003277184243298158]",1,447,0.7173428590155339,0.2599782456140351,0.06202301754385965,0.0003277184243298158,0.7173428590155339,1
448,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[3]/b[1],10.06,ssn,368,"[0.7188722116624063, 0.23658456140350875, 0.02339361403508772, 0.0003277184243298158]",1,448,0.7188722116624063,0.23658456140350875,0.02339361403508772,0.0003277184243298158,0.7188722116624063,1
449,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[3]/b[2]/i,Expenses,sst,369,"[0.7188722116624063, 0.2599782456140351, 0.04106357894736842, 0.0003277184243298158]",2,449,0.7188722116624063,0.2599782456140351,0.04106357894736842,0.0003277184243298158,0.7188722116624063,2
450,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[3]/b[3],.,sst,369,"[0.7188722116624063, 0.2599782456140351, 0.04106357894736842, 0.0003277184243298158]",2,450,0.7188722116624063,0.2599782456140351,0.04106357894736842,0.0003277184243298158,0.7188722116624063,2
451,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[4]/b[1],10.07,ssn,370,"[0.7197242795656639, 0.23658456140350875, 0.021052631578947368, 0.0003277184243298158]",1,451,0.7197242795656639,0.23658456140350875,0.021052631578947368,0.0003277184243298158,0.7197242795656639,1
452,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[4]/b[2]/i,Notices.,sst,371,"[0.7197242795656639, 0.2599782456140351, 0.03091557894736842, 0.0003277184243298158]",1,452,0.7197242795656639,0.2599782456140351,0.03091557894736842,0.0003277184243298158,0.7197242795656639,1
453,/html/body/document/type/sequence/filename/description/text/center[63]/div/p[18],60,n,372,"[0.7257652225208101, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,453,0.7257652225208101,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.7257652225208101,1
454,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[13]/b[1],10.08,ssn,373,"[0.7311070328373861, 0.23658456140350875, 0.02339361403508772, 0.0003277184243298158]",1,454,0.7311070328373861,0.23658456140350875,0.02339361403508772,0.0003277184243298158,0.7311070328373861,1
455,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[13]/b[2]/i,Entire Understanding; No Third-Party Beneficiaries,sst,374,"[0.7311070328373861, 0.2599782456140351, 0.20728631578947368, 0.0003277184243298158]",3,455,0.7311070328373861,0.2599782456140351,0.20728631578947368,0.0003277184243298158,0.7311070328373861,3
456,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[13]/b[3],.,sst,374,"[0.7311070328373861, 0.2599782456140351, 0.20728631578947368, 0.0003277184243298158]",3,456,0.7311070328373861,0.2599782456140351,0.20728631578947368,0.0003277184243298158,0.7311070328373861,3
457,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[13],,sst,374,"[0.7311070328373861, 0.2599782456140351, 0.20728631578947368, 0.0003277184243298158]",3,457,0.7311070328373861,0.2599782456140351,0.20728631578947368,0.0003277184243298158,0.7311070328373861,3
458,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[14]/b[1],10.09,ssn,375,"[0.732975027856066, 0.23658456140350875, 0.021052631578947368, 0.0003277184243298158]",1,458,0.732975027856066,0.23658456140350875,0.021052631578947368,0.0003277184243298158,0.732975027856066,1
459,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[14]/b[2]/i,Severability,sst,376,"[0.732975027856066, 0.2599782456140351, 0.04485747368421052, 0.0003277184243298158]",1,459,0.732975027856066,0.2599782456140351,0.04485747368421052,0.0003277184243298158,0.732975027856066,1
460,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[15]/b[1],10.10,ssn,377,"[0.735520307618361, 0.23658456140350875, 0.021052631578947368, 0.0003277184243298158]",1,460,0.735520307618361,0.23658456140350875,0.021052631578947368,0.0003277184243298158,0.735520307618361,1
461,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[15]/b[2]/i,Disclosures.,sst,378,"[0.735520307618361, 0.2599782456140351, 0.04703943859649123, 0.0003277184243298158]",1,461,0.735520307618361,0.2599782456140351,0.04703943859649123,0.0003277184243298158,0.735520307618361,1
462,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[16]/b[1],10.11,ssn,379,"[0.736711017893426, 0.23658456140350875, 0.02053178947368421, 0.0003277184243298158]",1,462,0.736711017893426,0.23658456140350875,0.02053178947368421,0.0003277184243298158,0.736711017893426,1
463,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[16]/b[2]/i,Interpretation; Effect.,sst,380,"[0.736711017893426, 0.2594575438596491, 0.08731368421052631, 0.0003277184243298158]",2,463,0.736711017893426,0.2594575438596491,0.08731368421052631,0.0003277184243298158,0.736711017893426,2
464,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[16],,sst,380,"[0.736711017893426, 0.2594575438596491, 0.08731368421052631, 0.0003277184243298158]",2,464,0.736711017893426,0.2594575438596491,0.08731368421052631,0.0003277184243298158,0.736711017893426,2
465,/html/body/document/type/sequence/filename/description/text/center[64]/div/p[18],61,n,381,"[0.7386664044919272, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,465,0.7386664044919272,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.7386664044919272,1
466,/html/body/document/type/sequence/filename/description/text/center[65]/div/p[2]/b[1],10.12,ssn,382,"[0.7421402197898233, 0.23658456140350875, 0.02339361403508772, 0.0003277184243298158]",1,466,0.7421402197898233,0.23658456140350875,0.02339361403508772,0.0003277184243298158,0.7421402197898233,1
467,/html/body/document/type/sequence/filename/description/text/center[65]/div/p[2]/b[2]/i,Publicity,sst,383,"[0.7421402197898233, 0.2599782456140351, 0.03394736842105263, 0.0003277184243298158]",1,467,0.7421402197898233,0.2599782456140351,0.03394736842105263,0.0003277184243298158,0.7421402197898233,1
468,/html/body/document/type/sequence/filename/description/text/center[65]/div/p[5],62,n,384,"[0.7451224574512246, 0.49531789473684207, 0.009358526315789473, 0.0003277184243298158]",1,468,0.7451224574512246,0.49531789473684207,0.009358526315789473,0.0003277184243298158,0.7451224574512246,1
469,/html/body/document/type/sequence/filename/description/text/center[67]/div/p[1]/u,Exhibit A,st,387,"[0.752609731052413, 0.48193543859649124, 0.036123929824561404, 0.0003277184243298158]",1,469,0.752609731052413,0.48193543859649124,0.036123929824561404,0.0003277184243298158,0.752609731052413,1
470,/html/body/document/type/sequence/filename/description/text/center[67]/div/p[2]/b,PLAN OF MERGER,t,386,"[0.7529483734242205, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",9,470,0.7529483734242205,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.7529483734242205,9
471,/html/body/document/type/sequence/filename/description/text/center[67]/div/p[3],merging,t,386,"[0.7529483734242205, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",9,471,0.7529483734242205,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.7529483734242205,9
472,/html/body/document/type/sequence/filename/description/text/center[67]/div/p[4]/b,COMMUNITY BANKERS TRUST CORPORATION,t,386,"[0.7529483734242205, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",9,472,0.7529483734242205,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.7529483734242205,9
473,/html/body/document/type/sequence/filename/description/text/center[67]/div/p[4],",",t,386,"[0.7529483734242205, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",9,473,0.7529483734242205,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.7529483734242205,9
474,/html/body/document/type/sequence/filename/description/text/center[67]/div/p[5],a Virginia bank holding company,t,386,"[0.7529483734242205, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",9,474,0.7529483734242205,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.7529483734242205,9
475,/html/body/document/type/sequence/filename/description/text/center[67]/div/p[6],with and into,t,386,"[0.7529483734242205, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",9,475,0.7529483734242205,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.7529483734242205,9
476,/html/body/document/type/sequence/filename/description/text/center[67]/div/p[7]/b,"UNITED
BANKSHARES, INC.",t,386,"[0.7529483734242205, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",9,476,0.7529483734242205,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.7529483734242205,9
477,/html/body/document/type/sequence/filename/description/text/center[67]/div/p[7],",",t,386,"[0.7529483734242205, 0.21368421052631578, 0.5726315789473684, 0.0037578379323152215]",9,477,0.7529483734242205,0.21368421052631578,0.5726315789473684,0.0037578379323152215,0.7529483734242205,9
