,xpaths,text,all_nodes_ordering
1236,/html/body/document/type/sequence/filename/description/text/center[40]/div/p[10],37,1236
1237,/html/body/document/type/sequence/filename/description/text/center[41]/div/p[1],(j),1237
1238,/html/body/document/type/sequence/filename/description/text/center[41]/div/p[1]/u,Compliance with Laws,1238
1239,/html/body/document/type/sequence/filename/description/text/center[41]/div/p[1],.,1239
1240,/html/body/document/type/sequence/filename/description/text/center[41]/div/p[2],"(i) Each of United and its Subsidiaries is in compliance with all applicable federal, state, local and foreign statutes, laws, regulations,
ordinances, rules, judgments, orders or decrees applicable thereto or to the employees conducting such businesses, including, without limitation, the Equal Credit Opportunity Act, the Fair Housing Act, the Community Reinvestment Act, the Home
Mortgage Disclosure Act, Fair Credit Reporting Act, the Truth in Lending Act and Regulation Z, the Home Mortgage Disclosure Act, the Fair Debt Collection Practices Act, the Electronic Fund Transfer Act, the Dodd-Frank Wall Street Reform and Consumer
Protection Act, the Bank Secrecy Act, any regulations promulgated by the Consumer Financial Protection Bureau, the Foreign Corrupt Practices Act, Title III of the USA Patriot Act, the Interagency Policy Statement on Retail Sales of Nondeposit
Investment Products, the SAFE Mortgage Licensing Act of 2008, the Real Estate Settlement Procedures Act and Regulation X, and any other law relating to bank secrecy, discriminatory or abusive or deceptive lending or any other product or service,
financing or leasing practices, money laundering prevention, Sections 23A and 23B of the Federal Reserve Act, and all agency requirements relating to the origination, sale and servicing of mortgage and consumer loans.",1240
1241,/html/body/document/type/sequence/filename/description/text/center[41]/div/p[3],"(ii) Each of United and its Subsidiaries has all material permits, licenses, authorizations, orders and approvals of, and has made all
material filings, applications and registrations with, all Governmental Authorities that are required in order to permit them to own or lease their properties and to conduct their businesses as presently conducted; all such permits, licenses,
certificates of authority, orders and approvals are in full force and effect and, to United’s knowledge, no suspension or cancellation of any of them is threatened.",1241
1242,/html/body/document/type/sequence/filename/description/text/center[41]/div/p[4],"(iii) Neither United nor any of its Subsidiaries has received, since December 31, 2011, any notification or communication from any
Governmental Authority (A) asserting that United or any of its Subsidiaries is not in compliance with any of the statutes, regulations, or ordinances which such Governmental Authority enforces or (B) threatening to revoke any license,
franchise, permit, or governmental authorization (nor, to United’s knowledge, do any grounds for any of the foregoing exist).",1242
1243,/html/body/document/type/sequence/filename/description/text/center[41]/div/p[5],"(iv)
Since January 1, 2019, is in compliance with the privacy provisions of the Gramm-Leach-Bliley Act, and all other applicable laws relating to consumer privacy.",1243
1244,/html/body/document/type/sequence/filename/description/text/center[41]/div/p[6],"(v) Neither United nor any of its directors, officers or employees, nor, to the knowledge of United, any agent or other Person acting on
behalf of United is currently subject to any sanctions administered by Office of Foreign Assets Control. Since December 31, 2017, United Bank (i) has properly certified all foreign deposit accounts and has made all necessary Tax
withholdings on all of its deposit accounts, (ii) has timely and properly filed and maintained all requisite currency transaction reports and other related forms, including any requisite custom reports required by any agency of the U.S.
Department of the Treasury, including the IRS, and (iii) has timely filed all suspicious activity reports with the Financial Crimes Enforcement Network (bureau of the U.S. Department of the Treasury) required to be filed by it pursuant to
applicable laws.",1244
1245,/html/body/document/type/sequence/filename/description/text/center[41]/div/p[7],"(vi) United Bank is an “insured depositary institution” as defined in the FDIA and applicable regulations
thereunder, is in compliance in all respects with the applicable provisions of the Community Reinvestment Act and the regulations promulgated thereunder and has received a Community Reinvestment Act rating of “outstanding” in its most
recently completed exam, and United has no knowledge of the existence of any fact or circumstance or set of facts or circumstances that could reasonably be expected to result in United Bank having its current rating lowered.",1245
1246,/html/body/document/type/sequence/filename/description/text/center[41]/div/p[9],38,1246
1247,/html/body/document/type/sequence/filename/description/text/center[42]/div/p[1],(k),1247
1248,/html/body/document/type/sequence/filename/description/text/center[42]/div/p[1]/u,Material Contracts; Defaults,1248
1249,/html/body/document/type/sequence/filename/description/text/center[42]/div/p[1],". Except for this Agreement, neither United nor any
of its Subsidiaries is a party to, bound by or subject to any agreement, contract, arrangement, commitment or understanding (whether written or oral) (i) that is a “material contract” within the meaning of Item 601(b)(10) of the
SEC’s Regulation",1249
