,xpaths,text,all_nodes_ordering
1372,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2],(e) Nothing in this,1372
1373,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2]/u[1],Section,1373
1374,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2]/u[3],5.3,1374
1375,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2],"or elsewhere
in this Agreement shall prohibit the Company from (i) taking and disclosing to the stockholders of the Company a position contemplated by Rule",1375
1376,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2]/font[1],"14e-2(a),",1376
1377,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2],Rule,1377
1378,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2]/font[2],14d-9,1378
1379,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2],or Item 1012(a) of Regulation,1379
1380,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2]/font[3],M-A,1380
1381,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2],"promulgated under the Exchange Act, (ii) making any disclosure to the stockholders of the Company that is required by applicable Legal Requirements or (iii) making
any “stop, look and listen” communication pursuant to Rule",1381
1382,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2]/font[4],14d-9(f),1382
1383,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2],"promulgated under the Exchange Act, provided that in the case of any of clauses (i) or (ii), any such disclosure or
communication that would constitute a Company Adverse Recommendation Change may only be made in compliance with the procedures set forth in",1383
1384,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2]/u[4],Section,1384
1385,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2]/u[6],6.1,1385
1386,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[2],.,1386
1387,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[3],SECTION 6.,1387
1388,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[3]/u,ADDITIONAL COVENANTS OF THE PARTIES,1388
1389,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[4],6.1,1389
1390,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[4]/u[1],Company Board Recommendation,1390
1391,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[4]/u[2],; Termination,1391
1392,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[4],.,1392
1393,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[5],(a) Subject to,1393
1394,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[5]/u[1],Section,1394
1395,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[5]/u[3],6.1(b),1395
1396,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[5],", the Company hereby consents to the inclusion of a description of the Company Board
Recommendation in the Offer Documents. Subject to",1396
1397,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[5]/u[4],Section,1397
1398,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[5]/u[6],6.1(b),1398
1399,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[5],", during the",1399
1400,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[5]/font,Pre-Closing,1400
1401,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[5],"Period, neither the Company Board nor any committee thereof shall (i) (A) withdraw
(or modify in a manner adverse to Parent or Purchaser), or publicly propose to withdraw (or modify in a manner adverse to Parent or Purchaser), the Company Board Recommendation or (B) approve, recommend or declare advisable, or publicly propose
to approve, recommend or declare advisable, any Acquisition Proposal (any action described in this",1401
1402,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[5]/u[7],clause,1402
1403,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[5]/u[9],(i),1403
1404,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[5],being referred to as a “,1404
1405,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[5]/u[10],Company Adverse Recommendation Change,1405
1406,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[5],"”) or (ii) allow the Company
to execute or enter into any letter of intent, acquisition agreement, agreement in principle, merger agreement or similar agreement with respect to any Acquisition Proposal (other than an Acceptable Confidentiality Agreement).",1406
1407,/html/body/document/type/sequence/filename/description/text/center[45]/div/p[7],39,1407
1408,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[1],"(b) Notwithstanding anything to the contrary contained in this Agreement, at any time prior
to the Offer Acceptance Time:",1408
1409,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[2],(i) if the Company has received a,1409
1410,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[2]/i,bona fide,1410
1411,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[2],"written Acquisition Proposal from any Person or group of
Persons that has not been withdrawn and after consultation with outside legal counsel, the Company Board shall have determined, in good faith, that such Acquisition Proposal is a Superior Offer, (x) the Company Board may make a Company Adverse
Recommendation Change, and/or (y) the Company may terminate this Agreement to enter into a Specified Agreement with respect to such Superior Offer, in each case, if: (A) the Company shall have given Parent prior written notice of its
intention to consider making a Company Adverse Recommendation Change or terminating this Agreement pursuant to",1411
1412,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[2]/u[1],Section,1412
1413,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[2]/u[3],8.1(e),1413
1414,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[2],", including, if not already provided, providing to Parent the material terms and conditions of the
Acquisition Proposal, at least three (3) business days prior to making any such Company Adverse Recommendation Change or termination (a “",1414
1415,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[2]/u[4],Determination Notice,1415
1416,/html/body/document/type/sequence/filename/description/text/center[46]/div/p[2],"”) (which notice shall not constitute a Company Adverse Recommendation
Change or termination); and (B) at the end of the three",1416
